CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,,HMDB,PUBCHEM,CHEMSPIDER,KEGG,CAS,PRIMARY_ID
100006191,209,48841,155015,Amino Acid,Tyrosine Metabolism,225,NAMED,JPAUCQAJHLSMQW-XPORZQOISA-N,O[C@H]([C@@H](O)[C@@H]1O)[C@@H](O[C@@H]1C(O)=O)OC2=CC=C(C)C=C2,p-cresol glucuronide*,p-cresol glucuronide*,,HMDB0011686,pubchem:154035,chemspider:135751,,CAS:17680-99-8,HMDB0011686
100006203,209,48569,179131,Xenobiotics,Food Component/Plant,5044,NAMED,YGCFIWIQZPHFLU-UHFFFAOYSA-N,CC1=CC(NS(O1)(=O)=O)=O,acesulfame,acesulfame,,HMDB0033585,pubchem:36573,chemspider:33607,,CAS:55589-62-3,HMDB0033585
100006205,209,48480,179127,Xenobiotics,Benzoate Metabolism,4546,NAMED,QELSKZZBTMNZEB-UHFFFAOYSA-N,OC1=CC=C(C(OCCC)=O)C=C1,propyl 4-hydroxybenzoate,propyl 4-hydroxybenzoate,,HMDB0032574,pubchem:7175,chemspider:6907,kegg:D01422,CAS:94-13-3,HMDB0032574
100006229,209,48680,218409,Xenobiotics,Drug - Antibiotic,5492,NAMED,CYLYVXPHAQLXFG-UHFFFAOYSA-N,CC(NC(C=C1)=CC=C1S(NC2=NC=CC=C2)(=O)=O)=O,N-acetyl sulfapyridine,N-acetyl sulfapyridine,,,pubchem:58638,chemspider:52841,,CAS:19077-98-6,pubchem:58638
100006232,402,48566,160348,Xenobiotics,Drug - Cardiovascular,5698,NAMED,ACWBQPMHZXGDFX-UHFFFAOYSA-N,O=C(O)C(C(C)C)N(C(CCCC)=O)CC1=CC=C(C2=CC=CC=C2C3=NN=NN3)C=C1,valsartan,valsartan,,HMDB0014323,pubchem:60846,chemspider:5448,,CAS:137862-53-4,HMDB0014323
100006237,402,52372,165077,Xenobiotics,Drug - Cardiovascular,5710,NAMED,IPVQLZZIHOAWMC-QXKUPLGCSA-N,O=C([C@H](C)N[C@@H](CCC)C(OCC)=O)N1[C@](CCCC2)([H])[C@]2([H])C[C@H]1C(O)=O,perindopril,perindopril,,HMDB0014928,pubchem:107807,chemspider:96956,kegg:C07706,CAS:82834-16-0,HMDB0014928
100006255,209,62314,219301,Xenobiotics,Food Component/Plant,4631,NAMED,INPWHAMPDVREIN-UHFFFAOYSA-N,O=C1C=COC(CC)=C1OS(=O)(O)=O,ethyl maltol sulfate,ethyl maltol sulfate,,,,,,,
100006256,209,48454,155091,Xenobiotics,Food Component/Plant,5141,NAMED,UDIAPBFEZFMUCP-UHFFFAOYSA-N,COC1=CC=CC(OC)=C1OS(=O)(O)=O,syringol sulfate,syringol sulfate,,,,,,CAS:52904-67-3,
100006260,209,48698,166006,Xenobiotics,Chemical,6236,NAMED,QRHHXPIYYXPEMG-UHFFFAOYSA-N,O=S(OC1=CC=C2C=CNC2=C1)(O)=O,6-hydroxyindole sulfate,6-hydroxyindole sulfate,,HMDB0000682,pubchem:122198196,,,,HMDB0000682
100006262,209,48457,219302,Amino Acid,Tyrosine Metabolism,193,NAMED,IGTMFIJOUADBDC-UHFFFAOYSA-N,COC1=CC=C(OS(=O)(O)=O)C=C1,4-methoxyphenol sulfate,4-methoxyphenol sulfate,,,,,,CAS:3233-60-1,
100006263,209,48459,219304,Xenobiotics,Chemical,6268,NAMED,XEBCTJAOHUUGHB-UHFFFAOYSA-N,ClC1=CC(Cl)=C(OS(=O)(O)=O)C=C1,"2,4-dichlorophenol sulfate","2,4-dichlorophenol sulfate",,,pubchem:9837697,chemspider:8013417,,CAS:3233-63-4,pubchem:9837697
100006264,209,48460,155097,Xenobiotics,Benzoate Metabolism,4547,NAMED,WEKBGFBWJOHXKR-UHFFFAOYSA-N,CCCOC(C1=CC=C(OS(=O)(O)=O)C=C1)=O,propyl 4-hydroxybenzoate sulfate,propyl 4-hydroxybenzoate sulfate,,HMDB0135261,pubchem:131838881,chemspider:48063224,,CAS:162338-10-5,HMDB0135261
100006269,209,48461,155099,Xenobiotics,Chemical,6234,NAMED,DDBFFWABKYIRKH-UHFFFAOYSA-N,CCC(C1=CC=C(OS(=O)(O)=O)C=C1)=O,4'-hydroxypropiophenone sulfate,4'-hydroxypropiophenone sulfate,,,pubchem:315296,chemspider:278963,,CAS:99179-84-7,pubchem:315296
100006282,209,48674,155105,Xenobiotics,Food Component/Plant,5120,NAMED,LJOOSFYJELZGMR-UHFFFAOYSA-N,O=C1C=CC2=CC=C(OS(=O)(O)=O)C=C2O1,umbelliferone sulfate,umbelliferone sulfate,,HMDB0240565,pubchem:129659,chemspider:114800,,CAS:69526-88-1,HMDB0240565
100006290,402,48490,164042,Lipid,Sphingomyelins,3122,NAMED,AADLTHQNYQJHQV-SVLGDMRNSA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:1/20:0, d16:1/22:0)*","sphingomyelin (d18:1/20:0, d16:1/22:0)*",,HMDB0012102,pubchem:44260124,chemspider:23113477,,,HMDB0012102
100006292,402,48491,164534,Lipid,Sphingomyelins,3123,NAMED,MDRFMTLYKHBJTF-YECRPIIFSA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCC/C=C/CCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:1/20:1, d18:2/20:0)*","sphingomyelin (d18:1/20:1, d18:2/20:0)*",,"HMDB0240610,HMDB0240632",,,,CAS:222403-67-0,HMDB0240610
100006293,402,57481,211144,Lipid,Sphingomyelins,3124,NAMED,YVTVVJRJLRHYSJ-COUPUTHFSA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCC/C=C/C/C=C/CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*","sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*",,,,,,,
100006294,402,48492,164533,Lipid,Sphingomyelins,3107,NAMED,FJJANLYCZUNFSE-TWKUQIQBSA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,behenoyl sphingomyelin (d18:1/22:0)*,behenoyl sphingomyelin (d18:1/22:0)*,,HMDB0012103,pubchem:44260125,chemspider:24846873,,,HMDB0012103
100006295,402,48493,164535,Lipid,Sphingomyelins,3127,NAMED,VBFKEZGCUWHGSK-ADSSWVSQSA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCC/C=C\CCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*","sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",,HMDB0012104,,chemspider:29368329,,,HMDB0012104
100006296,402,57477,211140,Lipid,Sphingomyelins,3128,NAMED,BBJBWENPFZYXKM-CUYAXJSGSA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCC/C=C/C/C=C/CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*","sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",,"HMDB0240670,HMDB0240672,HMDB0240669",,,,,HMDB0240670
100006298,402,57330,210828,Lipid,Sphingomyelins,3109,NAMED,QEDPUVGSSDPBMD-XTAIVQBESA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,lignoceroyl sphingomyelin (d18:1/24:0),lignoceroyl sphingomyelin (d18:1/24:0),,HMDB0011697,,chemspider:24846875,,CAS:60037-60-7,HMDB0011697
100006314,402,52433,164557,Lipid,Sphingomyelins,3116,NAMED,LQINJRUGTUOHGS-YPDYIYJKSA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*","sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",,"HMDB0240617,HMDB0240608",,chemspider:28532779,,CAS:121999-58-4,HMDB0240617
100006360,209,48406,155059,Amino Acid,Tyrosine Metabolism,223,NAMED,DEKNNWJXAQTLFA-UHFFFAOYSA-N,O=S(OC1=CC=C(CCN)C=C1O)(O)=O,dopamine 4-sulfate,dopamine 4-sulfate,,HMDB0004148,pubchem:68517194,chemspider:110461,kegg:C13691,,HMDB0004148
100006361,209,48407,155061,Amino Acid,Tyrosine Metabolism,224,NAMED,NZKRYJGNYPYXJZ-UHFFFAOYSA-N,NCCC1=CC(OS(=O)(O)=O)=C(O)C=C1,dopamine 3-O-sulfate,dopamine 3-O-sulfate,,HMDB0006275,pubchem:122136,chemspider:108936,kegg:C13690,,HMDB0006275
100006363,209,48728,155111,Xenobiotics,Food Component/Plant,5121,NAMED,CQRHJEVIKOKQMO-UHFFFAOYSA-N,OC1=CC2=C(C(C(C3=CC=C(OS(=O)(O)=O)C=C3)=CO2)=O)C=C1,daidzein sulfate (2),daidzein sulfate (2),,,pubchem:12114465,,,,pubchem:12114465
100006367,209,53230,179135,Lipid,"Fatty Acid, Monohydroxy",1980,NAMED,HPMGFDVTYHWBAG-UHFFFAOYSA-N,CCCC(O)CC(O)=O,3-hydroxyhexanoate,3-hydroxyhexanoate,,"HMDB0061652,HMDB0010718",pubchem:151492,chemspider:133518,,CAS:10191-24-9,HMDB0061652
100006369,400,52340,164887,Amino Acid,Alanine and Aspartate Metabolism,35,NAMED,LUSWEUMSEVLFEQ-UHFFFAOYSA-N,O=C(C(C)NC(N)=O)O,N-carbamoylalanine,N-carbamoylalanine,,,pubchem:426409,chemspider:377278,,CAS:77340-50-2,pubchem:426409
100006370,209,54805,207701,Lipid,Sterol,3210,NAMED,WVXOMPRLWLXFAP-AMQKJUDNSA-N,C[C@@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]3[C@H]2CC=C4[C@]3(C)CC[C@H](O)C4)CCCC(C(O)=O)C,3beta-hydroxy-5-cholestenoate,3beta-hydroxy-5-cholestenoate,,HMDB0012453,pubchem:165511,,kegg:C17333,CAS:6561-58-6,HMDB0012453
100006373,209,48761,155123,Xenobiotics,Chemical,6227,NAMED,NGVLEQPKHLWZLN-UHFFFAOYSA-N,OC1=C(O)C(OS(=O)(O)=O)=CC=C1,"1,2,3-benzenetriol sulfate (1)","1,2,3-benzenetriol sulfate (1)",,,,,,,
100006374,209,48762,155125,Xenobiotics,Chemical,6219,NAMED,NGVLEQPKHLWZLN-UHFFFAOYSA-N,OC1=C(O)C(OS(=O)(O)=O)=CC=C1,"1,2,3-benzenetriol sulfate (2)","1,2,3-benzenetriol sulfate (2)",,"HMDB0060018,HMDB0060016","pubchem:92013662,54110629",,,,HMDB0060018
100006375,209,48763,155127,Xenobiotics,Benzoate Metabolism,4542,NAMED,NTXOJWKIHIOUQN-UHFFFAOYSA-N,OC1=C(C=CC=C1OS(=O)(O)=O)OC,3-methoxycatechol sulfate (1),3-methoxycatechol sulfate (1),,,pubchem:129892430,,,,pubchem:129892430
100006376,209,48752,155119,Xenobiotics,Benzoate Metabolism,4543,NAMED,NTXOJWKIHIOUQN-UHFFFAOYSA-N,OC1=C(OC)C=CC=C1OS(=O)(O)=O,3-methoxycatechol sulfate (2),3-methoxycatechol sulfate (2),,,,,,,
100006378,209,48757,155121,Amino Acid,Tryptophan Metabolism,270,NAMED,PPIMFXHQDQRWGJ-JTQLQIEISA-N,OC([C@@H](NC(C)=O)CC(C1=CC=CC=C1N)=O)=O,N-acetylkynurenine (2),N-acetylkynurenine (2),,HMDB0240342,pubchem:73817779,,,,HMDB0240342
100006379,209,48782,155139,Amino Acid,Tryptophan Metabolism,261,NAMED,CPXSBHKDEPPWIX-RAYCSJGISA-N,N[C@H](C(O)=O)CC1=C([C@H]([C@H]([C@@H](O)[C@@H]2O)O)O[C@@H]2CO)NC3=CC=CC=C13,C-glycosyltryptophan,C-glycosyltryptophan,,HMDB0240296,pubchem:10981970,chemspider:9157171,,CAS:180509-18-6,HMDB0240296
100006381,400,53241,179295,Xenobiotics,"Drug - Analgesics, Anesthetics",5436,NAMED,TVYLLZQTGLZFBW-ZBFHGGJFSA-N,CN(C[C@H]1CCCC[C@]1(O)C2=CC(OC)=CC=C2)C,tramadol,tramadol,,HMDB0014339,pubchem:33741,chemspider:31105,kegg:C07153,CAS:27203-92-5,HMDB0014339
100006382,400,53239,179291,Xenobiotics,"Drug - Analgesics, Anesthetics",5437,NAMED,UWJUQVWARXYRCG-UHFFFAOYSA-N,OC1(CCCCC1CN(C)C)c2cccc(O)c2,O-desmethyltramadol,O-desmethyltramadol,,HMDB0060997,pubchem:9838803,chemspider:115703,,CAS:73986-53-5,HMDB0060997
100006383,400,52357,164921,Xenobiotics,"Drug - Analgesics, Anesthetics",5438,NAMED,DSBGQRZOJXSECT-VFUSOVNCSA-N,CN(CC1CCCCC1(O)c2cc(O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(O)=O)O3)ccc2)C,O-desmethyltramadol glucuronide,O-desmethyltramadol glucuronide,,HMDB0060856,pubchem:29919005,chemspider:28467711,,CAS:383891-39-2,HMDB0060856
100006384,400,52355,164917,Xenobiotics,"Drug - Analgesics, Anesthetics",5439,NAMED,VUMQHLSPUAFKKK-DZGCQCFKSA-N,O[C@]1(CCCC[C@H]1CNC)[c@]2cccc(OC)c2,N-desmethyl tramadol,N-desmethyl tramadol,,HMDB0061007,pubchem:12149038,chemspider:8530152,,CAS:147762-57-0,HMDB0061007
100006385,400,54738,207475,Xenobiotics,Drug - Cardiovascular,5644,NAMED,OFRYBPCSEMMZHR-UHFFFAOYSA-N,CC(NCC(O)COC1=CC=C(C(O)COC)C=C1)C,alpha-hydroxymetoprolol,alpha-hydroxymetoprolol,,HMDB0060994,pubchem:114962,chemspider:102899,,CAS:56392-16-6,HMDB0060994
100006430,305,48885,160479,Carbohydrate,Pentose Metabolism,1277,NAMED,HEBKCHPVOIAQTA-IMJSIDKUSA-N,OC[C@@H](C([C@H](CO)O)O)O,arabitol/xylitol,arabitol/xylitol,,"HMDB0001851,HMDB0000568,HMDB0002917","pubchem:94154,6912",,"kegg:C00379,C00542,C01904",,HMDB0001851
100006435,400,46539,166536,Carbohydrate,Aminosugar Metabolism,1434,NAMED,OVRNDRQMDRJTHS-FMDGEEDCSA-N,O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1O)CO)O)NC(C)=O,N-acetylglucosamine/N-acetylgalactosamine,N-acetylglucosamine/N-acetylgalactosamine,,"HMDB0000212,HMDB0000215","pubchem:439174,84265",,kegg:C01074,,HMDB0000212
100006436,209,64496,238493,Xenobiotics,Chemical,6208,NAMED,UCQFCFPECQILOL-UHFFFAOYSA-N,CCOP(O)(OCC)=O,diethyl phosphate,diethyl phosphate,,HMDB0012209,pubchem:654,chemspider:634,kegg:C06608,CAS:598-02-7,HMDB0012209
100006438,305,47076,148336,Energy,TCA Cycle,1463,NAMED,HNEGQIOMVPPMNR-IHWYPQMZSA-N,C/C(C(O)=O)=C/C(O)=O,citraconate/glutaconate,citraconate/glutaconate,,"HMDB0000634,HMDB0000620","pubchem:5280498,643798",,"kegg:C02226,C02214",,HMDB0000634
100006614,400,52988,166228,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",1908,NAMED,BSVHAXJKBCWVDA-UHFFFAOYSA-N,[O-]C(CC(OC(CCCCC(O)=O)=O)C[N+](C)(C)C)=O,adipoylcarnitine (C6-DC),adipoylcarnitine (C6-DC),,HMDB0061677,pubchem:71296139,chemspider:28540385,,,HMDB0061677
100006619,400,52932,166188,Amino Acid,Tyrosine Metabolism,180,NAMED,RLMMGDAPWBGWEF-UHFFFAOYSA-N,[O-]C(CC(OC(CC1=CC=C(C=C1)O)=O)C[N+](C)(C)C)=O,4-hydroxyphenylacetoylcarnitine,4-hydroxyphenylacetoylcarnitine,,,,,,,
100006620,402,61775,218145,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",1858,NAMED,MPSPNFAQQQMFLK-UHFFFAOYSA-N,[O-]C(CC(OC(CCCCCCCC)=O)C[N+](C)(C)C)=O,nonanoylcarnitine (C9),nonanoylcarnitine (C9),,HMDB0013288,pubchem:91825642,chemspider:28533402,,,HMDB0013288
100006627,400,52990,166232,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",1916,NAMED,YVWVEIPYMGBQPE-UHFFFAOYSA-N,[O-]C(CC(OC(CCCCCCC(O)=O)=O)C[N+](C)(C)C)=O,suberoylcarnitine (C8-DC),suberoylcarnitine (C8-DC),,,,,,,
100006634,209,52921,166026,Amino Acid,Tyrosine Metabolism,234,NAMED,VBCLPDSIELLWDI-UHFFFAOYSA-N,OS(OC1=CC(CC(O)=O)=CC=C1)(=O)=O,3-hydroxyphenylacetate sulfate,3-hydroxyphenylacetate sulfate,,,,,,,
100006641,209,52974,166124,Lipid,Primary Bile Acid Metabolism,3475,NAMED,DKXXSIJHWWVNMO-ISIKUUMTSA-N,OS(OC1C[C@]2([H])C(CC1)(C)[C@@H]3[C@@]([C@@](CC4)([H])[C@@](CC3)(C)[C@H]4[C@H](C)CCC(NCC(O)=O)=O)([H])[C@H](O)C2)(=O)=O,glycochenodeoxycholate 3-sulfate,glycochenodeoxycholate 3-sulfate,,"HMDB0002409,HMDB0002496,HMDB0002497","pubchem:21116917,21125002,11954205",,,,HMDB0002409
100006642,209,52975,166126,Lipid,Secondary Bile Acid Metabolism,3541,NAMED,QJZCNFGUZPMYAX-WWZCPACMSA-N,OS(OC1CC[C@@]2(C)[C@@](CC[C@]3([H])[C@]2([H])C[C@H](O)[C@@]4(C)[C@]3(CC[C@@H]4[C@H](C)CCC(NCC(O)=O)=O)[H])([H])C1)(=O)=O,glycodeoxycholate 3-sulfate,glycodeoxycholate 3-sulfate,,,pubchem:101602538,,,,pubchem:101602538
100006644,209,62889,220740,Lipid,Secondary Bile Acid Metabolism,3491,NAMED,UCVGCHGIKFWAGH-WQVRBXQRSA-N,C[C@@]12[C@@](CCC3C2C[C@H](O)[C@@]4(C)C3CC[C@@H]4[C@@H](CCC(NCCS(O)(=O)=O)=O)C)([H])C[C@H](OS(O)(=O)=O)CC1,taurodeoxycholic acid 3-sulfate,taurodeoxycholic acid 3-sulfate,,,,,,,
100006651,209,53026,166148,Xenobiotics,Food Component/Plant,5152,NAMED,VFMNSFWBDMRNLJ-UHFFFAOYSA-N,OC(CC1C(CCC)C1)=O,"trans-3,4-methyleneheptanoate","trans-3,4-methyleneheptanoate",,,,,,,
100006679,209,52747,166417,Amino Acid,Tyrosine Metabolism,191,NAMED,WVHAUDNUGBNUDZ-GOVZDWNOSA-N,O[C@H]1[C@H](OC2=CC=CC=C2)O[C@H](C(O)=O)[C@@H](O)[C@@H]1O,phenol glucuronide,phenol glucuronide,,HMDB0060014,pubchem:87235,chemspider:78692,,CAS:17685-05-1,HMDB0060014
100006726,209,52608,166573,Lipid,Endocannabinoid,2183,NAMED,KQXDGUVSAAQARU-HZJYTTRNSA-N,CCCCC/C=C\C/C=C\CCCCCCCC(NCCO)=O,linoleoyl ethanolamide,linoleoyl ethanolamide,,HMDB0012252,pubchem:5283446,chemspider:4446566,,CAS:68171-52-8,HMDB0012252
100006727,209,49616,161396,Xenobiotics,Drug - Cardiovascular,5705,NAMED,PZRHRDRVRGEVNW-UHFFFAOYSA-N,CC1=C(C2=CC=NC=C2)C=C(C#N)C(N1)=O,milrinone*,milrinone*,,HMDB0014380,pubchem:4197,,"kegg:C07224,D00417",,HMDB0014380
100006745,400,52381,165221,Xenobiotics,Drug - Neurological,5835,NAMED,YESZIQBQBRDCJZ-OOJCLDBCSA-N,[O-][C@@H]1[C@@H](N2CCOCC2)C[C@@]3(C)[C@](CC[C@]4([H])[C@]3([H])CC[C@@]5(C)[C@@]4([H])C[C@H]([N+]6(CC=C)CCCC6)[C@@H]5OC(C)=O)([H])C1,rocuronium,rocuronium,,HMDB0014866,pubchem:441290,chemspider:8025583,kegg:C07556,CAS:143558-00-3,HMDB0014866
100008903,402,52603,165331,Lipid,Phosphatidylcholine (PC),2360,NAMED,FVXDQWZBHIXIEJ-LNDKUQBDSA-N,CCCCC/C=C\C/C=C\CCCCCCCC(OC[C@@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,"1,2-dilinoleoyl-GPC (18:2/18:2)","1,2-dilinoleoyl-GPC (18:2/18:2)",,HMDB0008138,pubchem:5288075,chemspider:4450312,,CAS:998-06-1,HMDB0008138
100008904,402,52438,164562,Lipid,Phosphatidylcholine (PC),2323,NAMED,ATHVAWFAEPLPPQ-VRDBWYNSSA-N,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCC/C=C\CCCCCCCC)=O,1-stearoyl-2-oleoyl-GPC (18:0/18:1),1-stearoyl-2-oleoyl-GPC (18:0/18:1),,HMDB0008038,pubchem:24778825,chemspider:24766704,,CAS:56421-10-4,HMDB0008038
100008914,402,52462,165128,Lipid,Phosphatidylcholine (PC),2298,NAMED,IIZPXYDJLKNOIY-JXPKJXOSSA-N,CCCCCCCCCCCCCCCC(OC[C@@]([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),,HMDB0007982,pubchem:10747814,chemspider:8923140,kegg:C05208,CAS:35418-58-7,HMDB0007982
100008915,402,52610,165342,Lipid,Phosphatidylcholine (PC),2304,NAMED,IESVDEZGAHUQJU-ZLBXKVHBSA-N,CCCCCCCCCCCCCCCC(OC[C@](OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)([H])COP([O-])(OCC[N+](C)(C)C)=O)=O,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),,HMDB0007991,pubchem:6441886,chemspider:4946007,,CAS:59403-54-2,HMDB0007991
100008916,402,52611,165343,Lipid,Phosphatidylcholine (PC),2340,NAMED,FAUYAENFVCNTAL-PFFNLMTBSA-N,O=C(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)O[C@H](COC(CCCCCCCCCCCCCCCCC)=O)CO[P](OCC[N+](C)(C)C)([O-])=O,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),,HMDB0008057,pubchem:24778876,,,CAS:59403-52-0,HMDB0008057
100008919,402,52614,165346,Lipid,Plasmalogen,2810,NAMED,XVYPOHCSLJZFED-QZEVRULJSA-N,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)CO/C=C\CCCCCCCCCCCCCCCC,1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1),1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1),,HMDB0011375,pubchem:42607457,chemspider:24769260,,CAS:144371-68-6,HMDB0011375
100008920,402,52615,165347,Lipid,Sphingomyelins,3119,NAMED,YMQZQHIESOAPQH-JXGHDCMNSA-N,O=C(N[C@@]([C@]([H])(O)/C=C/CCCCCCCCCCCCC)([H])COP([O-])(OCC[N+](C)(C)C)=O)CCCCCCCCCCCCCCCC,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)","sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",,"HMDB0240620,HMDB0240609,HMDB0240622",pubchem:46891763,,,CAS:121999-64-2,HMDB0240620
100008921,402,52616,165348,Lipid,Phosphatidylcholine (PC),2282,NAMED,PZNPLUBHRSSFHT-RRHRGVEJSA-N,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCCCCCCCCCCCC)=O,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),1-palmitoyl-2-stearoyl-GPC (16:0/18:0),,HMDB0007970,pubchem:24778686,chemspider:24766643,kegg:C03889,CAS:59403-51-9,HMDB0007970
100008928,305,52281,164309,Amino Acid,Glutathione Metabolism,582,NAMED,AFENDNXGAFYKQO-UHFFFAOYSA-N,CCC(O)C(O)=O,2-hydroxybutyrate/2-hydroxyisobutyrate,2-hydroxybutyrate/2-hydroxyisobutyrate,,"HMDB0000729,HMDB00008","pubchem:440864,4277439",,"kegg:C21297,C05984",,HMDB0000729
100008929,209,52282,164310,Energy,TCA Cycle,1461,NAMED,YNOXCRMFGMSKIJ-UHFFFAOYSA-N,CC(C(O)=O)C(C(O)=O)(O)CC(O)=O,2-methylcitrate/homocitrate,2-methylcitrate/homocitrate,,"HMDB0003518,HMDB0000379","pubchem:439459,515",,kegg:C01251,,HMDB0003518
100008930,209,52285,164313,Lipid,Long Chain Monounsaturated Fatty Acid,1534,NAMED,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,OC(CCCCCCC/C=C\CCCCCCCC)=O,oleate/vaccenate (18:1),oleate/vaccenate (18:1),,"HMDB0003231,HMDB0000573,HMDB0240219,HMDB0000207","pubchem:5282761,637517,5281127,445639",,"kegg:C21944,C08367,C01712,C00712",,HMDB0003231
100008931,209,52749,166419,Amino Acid,Tryptophan Metabolism,323,NAMED,KUYNOZVWCFXSNE-BYNIDDHOSA-N,O[C@H]([C@@H](O)[C@@H]1O)[C@@H](O[C@@H]1C(O)=O)OC2=CNC3=C2C=CC=C3,indoxyl glucuronide,indoxyl glucuronide,,HMDB0010319,pubchem:2733785,chemspider:2015556,,CAS:35804-66-1,HMDB0010319
100008933,209,52938,166054,Lipid,"Fatty Acid, Monohydroxy",1990,NAMED,POMQYTSPMKEQNB-UHFFFAOYSA-N,OC(CC(O)CCCCCCCCCCCCCCC)=O,3-hydroxystearate,3-hydroxystearate,,HMDB10737,pubchem:5282907,chemspider:4446034,,CAS:45261-96-9,HMDB10737
100008934,209,52916,166016,Lipid,"Fatty Acid, Monohydroxy",1967,NAMED,YDZIJQXINJLRLL-UHFFFAOYSA-N,OC(C(O)CCCCCCCCCC)=O,2-hydroxylaurate,2-hydroxylaurate,,,pubchem:97783,chemspider:88259,,CAS:2984-55-6,pubchem:97783
100008941,402,52960,166298,Xenobiotics,Drug - Psychoactive,5894,NAMED,CEUORZQYGODEFX-UHFFFAOYSA-N,ClC1=CC=CC(N2CCN(CCCCOC3=CC=C(CCC(N4)=O)C4=C3)CC2)=C1Cl,aripiprazole,aripiprazole,,HMDB0005042,pubchem:60795,chemspider:54790,kegg:C12564,CAS:129722-12-9,HMDB0005042
100008943,209,52913,166010,Xenobiotics,Drug - Neurological,5847,NAMED,AYXYPKUFHZROOJ-UHFFFAOYSA-N,CC(C)CC(CN)CC(O)=O,pregabalin,pregabalin,,HMDB0014375,pubchem:5486971,chemspider:3902475,,CAS:148553-50-8,HMDB0014375
