name,Metabolite,method,superClass,mainClass,subClass,hmdbId,chebiId,pubChemId,smiles,inChI,inChIKey,CompoundHMDB,chemicalFormula,formulaAdduct(dontuse),LinkedCompounds,adduct,MZ,MZ source
alpha-hydroxystearate,2-Hydroxystearic acid,CN,Fatty Acyls,Fatty acids,Hydroxy FA,HMDB0062549,,439887,CCCCCCCCCCCCCCCC[C@@H](O)C(O)=O |&1:16|,,KIHBGTRZFAVZRV-KRWDZBQOSA-N,,C18H36O3,[M],mxp1799 ,[M-H]-,299.2591686,Calculated
alpha-linolenate,alpha-Linolenic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0001388,CHEBI:27432,5280934,CC/C=C\C/C=C\C/C=C\CCCCCCCC(O)=O,"InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-",DTOSIQBPPRVQHS-PDBXOOCHSA-N,,C18H30O2,[M],mxp0911 ,[M-H]-,277.2173036,Calculated
androsterone glucuronide,11-methyl lauric acid,CN,,,,,,,CC(C)CCCCCCCCCC(=O)O,,,,C13H26O2,[M],mxp1795 ,[M-H]-,213.1860036,Calculated
arachidate,Arachidic acid,CN,Fatty Acyls,Fatty acids,Saturated FA,HMDB0002212,CHEBI:28822,10467,CCCCCCCCCCCCCCCCCCCC(O)=O,"InChI=1S/C20H40O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h2-19H2,1H3,(H,21,22)",VKOBVWXKNCXXDE-UHFFFAOYSA-N,,C20H40O2,[M],mxp1254 ,[M-H]-,311.2955536,Calculated
arachidonate,Arachidonic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0001043,CHEBI:15843,444899,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(O)=O,"InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-19H2,1H3,(H,21,22)/b7-6-,10-9-,13-12-,16-15-",YZXBAPSDXZZRGB-DOFZRALJSA-N,,C20H32O2,[M],mxp0617 ,[M-H]-,303.2329536,Calculated
azelate,Azelaic acid,CN,Fatty Acyls,Fatty acids,Dicarboxylic acids,HMDB0000784,CHEBI:48131,2266,OC(=O)CCCCCCCC(O)=O,"InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)",BDJRBEYXGGNYIS-UHFFFAOYSA-N,,C9H16O4,[M],mxp0837 ,[M-H]-,187.0975836,Calculated
beta-muricholate,beta-Muricholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000415,CHEBI:134119,5283853,"C[C@@H](CCC(O)=O)[C@@H]1CC[C@@H]2[C@@H]3[C@@H](CC[C@]21C)[C@]1(C)CC[C@H](O)C[C@@H]1[C@@H](O)[C@H]3O |&1:1,7,10,11,12,15,17,21,24,25,27|","InChI=1S/C24H40O5/c1-13(4-7-19(26)27)15-5-6-16-20-17(9-11-23(15,16)2)24(3)10-8-14(25)12-18(24)21(28)22(20)29/h13-18,20-22,25,28-29H,4-12H2,1-3H3,(H,26,27)/p-1/t13-,14-,15-,16+,17+,18+,20+,21+,22-,23-,24-/m1/s1",DKPMWHFRUGMUKF-CRKPLTDNSA-N,,C24H40O5,[M],mxp1405 ,[M-H]-,407.2802986,Calculated
caprate,Capric acid,CN,Fatty Acyls,Fatty acids,Saturated FA,HMDB0000511,CHEBI:30813,2969,CCCCCCCCCC(O)=O,"InChI=1S/C10H20O2/c1-2-3-4-5-6-7-8-9-10(11)12/h2-9H2,1H3,(H,11,12)",GHVNFZFCNZKVNT-UHFFFAOYSA-N,,C10H20O2,[M],mxp0781 ,[M-H]-,171.1390536,Calculated
carboxyibuprofen,carboxyibuprofen,CN,,,,HMDB0060564,CHEBI:133199,,CC(CC1=CC=C(C=C1)C(C)C(=O)O)C(=O)O,"InChI=1S/C13H16O4/c1-8(12(14)15)7-10-3-5-11(6-4-10)9(2)13(16)17/h3-6,8-9H,7H2,1-2H3,(H,14,15)(H,16,17)",DIVLBIVDYADZPL-UHFFFAOYSA-N,,C13H16O4,[M],mxp1261 ,[M-H]-,235.0975836,Calculated
cetirizine,Cetirizine,CN,Benzenoids,Diphenylmethanes,Diphenylmethanes,HMDB0005032,CHEBI:3561,2678,OC(=O)COCCN1CCN(CC1)C(c1ccc(Cl)cc1)c1ccccc1,"InChI=1S/C21H25ClN2O3/c22-19-8-6-18(7-9-19)21(17-4-2-1-3-5-17)24-12-10-23(11-13-24)14-15-27-16-20(25)26/h1-9,21H,10-16H2,(H,25,26)",ZKLPARSLTMPFCP-UHFFFAOYSA-N,,C21H25ClN2O3,[M],mxp1408 ,[M-H]-,387.1480946,Calculated
chenodeoxycholate,Chenodeoxycholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000518,CHEBI:16755,10133,"C[C@@H](CCC(O)=O)[C@@H]1CC[C@@H]2[C@@H]3[C@@H](CC[C@]21C)[C@]1(C)CC[C@H](O)C[C@@H]1C[C@@H]3O |&1:1,7,10,11,12,15,17,21,24,26|","InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15+,16-,17-,18+,19+,20-,22+,23+,24-/m1/s1",RUDATBOHQWOJDD-BSWAIDMHSA-N,,C24H40O4,[M],mxp0680 ,[M-H]-,391.2853836,Calculated
cholate,Cholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000619,CHEBI:16359,221493,"C[C@@H](CCC(O)=O)[C@@H]1CC[C@@H]2[C@@H]3[C@@H](C[C@@H](O)[C@]21C)[C@]1(C)CC[C@H](O)C[C@@H]1C[C@@H]3O |&1:1,7,10,11,12,14,16,18,22,25,27|","InChI=1S/C24H40O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-20,22,25-27H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15-,16-,17+,18+,19-,20+,22+,23+,24-/m1/s1",BHQCQFFYRZLCQQ-OELDTZBJSA-N,,C24H40O5,[M],mxp0087 ,[M-H]-,407.2802986,Calculated
cinnamoylglycine,Cinnamoylglycine,CN,Organic acids,Amino acids and peptides,Amino acids,HMDB0011621,CHEBI:68616,709625,OC(=O)CNC(=O)/C=C/c1ccccc1,"InChI=1S/C11H11NO3/c13-10(12-8-11(14)15)7-6-9-4-2-1-3-5-9/h1-7H,8H2,(H,12,13)(H,14,15)/b7-6+",YAADMLWHGMUGQL-VOTSOKGWSA-N,,C11H11NO3,[M],mxp1262 ,[M-H]-,204.0666176,Calculated
dehydroepiandrosterone sulfate,Dehydroepiandrosterone sulfate,CN,Sterol Lipids,Steroid conjugates,Sulfate conjugates,HMDB0001032,CHEBI:16814,12594,"C[C@@]12CC[C@H](CC1=CC[C@H]1[C@H]2CC[C@]2(C)[C@@H]1CCC2=O)OS(O)(=O)=O |&1:1,4,9,10,13,15|","InChI=1S/C19H28O5S/c1-18-9-7-13(24-25(21,22)23)11-12(18)3-4-14-15-5-6-17(20)19(15,2)10-8-16(14)18/h3,13-16H,4-11H2,1-2H3,(H,21,22,23)/t13-,14-,15-,16-,18-,19-/m0/s1",CZWCKYRVOZZJNM-USOAJAOKSA-N,,C19H28O5S,[M],mxp0873 ,[M-H]-,367.1584706,Calculated
deoxycholate,Deoxycholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000626,CHEBI:28834,222528,"C[C@@H](CCC(O)=O)[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@@]4(C)[C@@H]3C[C@@H](O)[C@]21C |&1:1,7,10,11,14,16,20,22,24,26|","InChI=1S/C24H40O4/c1-14(4-9-22(27)28)18-7-8-19-17-6-5-15-12-16(25)10-11-23(15,2)20(17)13-21(26)24(18,19)3/h14-21,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15-,16-,17+,18-,19+,20+,21+,23+,24-/m1/s1",KXGVEGMKQFWNSR-LLQZFEROSA-N,,C24H40O4,[M],mxp0092 ,[M-H]-,391.2853836,Calculated
dimethylurate,"1,7-Dimethyluric acid",CN,Nucleic acids,Purines,Xanthines,HMDB0011103,CHEBI:68449,91611,CN1C2=C(NC(=O)N(C)C2=O)NC1=O,"InChI=1S/C7H8N4O3/c1-10-3-4(8-6(10)13)9-7(14)11(2)5(3)12/h1-2H3,(H,8,13)(H,9,14)",NOFNCLGCUJJPKU-UHFFFAOYSA-N,,C7H8N4O3,[M],mxp1228 ,[M-H]-,195.0523646,Calculated
docosahexaenoic acid,Docosahexaenoic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0002183,CHEBI:28125,,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,"InChI=1S/C22H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h3-4,6-7,9-10,12-13,15-16,18-19H,2,5,8,11,14,17,20-21H2,1H3,(H,23,24)/b4-3-,7-6-,10-9-,13-12-,16-15-,19-18-",,,C22H32O2,[M],mxp0622 ,[M-H]-,327.2329536,Calculated
docosapentaenoic acid,Docosapentanoic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0001976,CHEBI:65136,,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,"InChI=1S/C22H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h6-7,9-10,12-13,15-16,18-19H,2-5,8,11,14,17,20-21H2,1H3,(H,23,24)/b7-6-,10-9-,13-12-,16-15-,19-18-",,,C22H34O2,[M],mxp0621 ,[M-H]-,329.2486036,Calculated
dodecanedioate,Dodecanedioic acid,CN,Fatty Acyls,Fatty acids,Dicarboxylic acids,HMDB0000623,CHEBI:4676,12736,OC(=O)CCCCCCCCCCC(O)=O,"InChI=1S/C12H22O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h1-10H2,(H,13,14)(H,15,16)",TVIDDXQYHWJXFK-UHFFFAOYSA-N,,C12H22O4,[M],mxp0797 ,[M-H]-,229.1445336,Calculated
dodecanoate,Lauric acid,CN,Fatty Acyls,Fatty acids,Saturated FA,HMDB0000638,CHEBI:30805,3893,CCCCCCCCCCCC(O)=O,"InChI=1S/C12H24O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h2-11H2,1H3,(H,13,14)",POULHZVOKOAJMA-UHFFFAOYSA-N,,C12H24O2,[M],mxp0799 ,[M-H]-,199.1703536,Calculated
eicosadienoate,Eicosadienoic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0005060,CHEBI:73731,,CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O,"InChI=1S/C20H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10H,2-5,8,11-19H2,1H3,(H,21,22)/b7-6-,10-9-",,,C20H36O2,[M],mxp0615 ,[M-H]-,307.2642536,Calculated
eicosanedioate,Eicosanedioic acid,CN,Fatty Acyls,Fatty acids,Dicarboxylic acids,,,75502,OC(=O)CCCCCCCCCCCCCCCCCCC(O)=O,C(CCCCCCCCCC(=O)O)CCCCCCCCC(=O)O,JJOJFIHJIRWASH-UHFFFAOYSA-N,,C20H38O4,[M],mxp1215 ,[M-H]-,341.2697336,Calculated
eicosapentaenoate,Eicosapentaenoic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0001999,CHEBI:28364,,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,"InChI=1S/C20H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h3-4,6-7,9-10,12-13,15-16H,2,5,8,11,14,17-19H2,1H3,(H,21,22)/b4-3-,7-6-,10-9-,13-12-,16-15-",,,C20H30O2,[M],mxp0618 ,[M-H]-,301.2173036,Calculated
eicosatrienoate,Eicosatrienoic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0002925,CHEBI:53486,,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O,"InChI=1S/C20H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13H,2-5,8,11,14-19H2,1H3,(H,21,22)/b7-6-,10-9-,13-12-",,,C20H34O2,[M],mxp0616 ,[M-H]-,305.2486036,Calculated
eicosenoate,Eicosenoic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0002231,CHEBI:32425,,CCCCCCCC/C=C\CCCCCCCCCC(=O)O,"InChI=1S/C20H38O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h9-10H,2-8,11-19H2,1H3,(H,21,22)/b10-9-",,,C20H38O2,[M],mxp0614 ,[M-H]-,309.2799036,Calculated
fructose/glucose/galactose,Glucose,CN,Carbohydrates,Monosaccharides,Monosaccharides,HMDB0000122,CHEBI:4167,5793,"OC[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@H]1O |&1:2,6,8,10|","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6?/m1/s1",WQZGKKKJIJFFOK-GASJEMHNSA-N,,C6H12O6,[M],mxp0034 ,[M-H]-,179.0561136,Calculated
furosemide,Furosemide,CN,Benzenoids,Benzenes,Benzenesulfonyl compounds,HMDB0001933,CHEBI:47426,3440,NS(=O)(=O)c1cc(C(O)=O)c(cc1Cl)NCc1ccco1,"InChI=1S/C12H11ClN2O5S/c13-9-5-10(15-6-7-2-1-3-20-7)8(12(16)17)4-11(9)21(14,18)19/h1-5,15H,6H2,(H,16,17)(H2,14,18,19)",ZZUFCTLCJUWOSV-UHFFFAOYSA-N,,C12H11ClN2O5S,[M],mxp1233 ,[M-H]-,329.0004466,Calculated
gamma-CEHC,gamma-CEHC,CN,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,HMDB0001931,CHEBI:89379,133098,CC1=C(C=C2CCC(OC2=C1C)(C)CCC(=O)O)O,"InChI=1S/C15H20O4/c1-9-10(2)14-11(8-12(9)16)4-6-15(3,19-14)7-5-13(17)18/h8,16H,4-7H2,1-3H3,(H,17,18)",VMJQLPNCUPGMNQ-UHFFFAOYSA-N,,C15H20O4,[M],mxp1230 ,[M-H]-,263.1288836,Calculated
gamma-linolenate,gamma-Linolenic acid,CN,Fatty Acyls,Fatty acids,Unsaturated FA,HMDB0003073,CHEBI:28661,5280933,CCCCC/C=C\C/C=C\C/C=C\CCCCC(O)=O,"InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10,12-13H,2-5,8,11,14-17H2,1H3,(H,19,20)/b7-6-,10-9-,13-12-",VZCCETWTMQHEPK-QNEBEIHSSA-N,,C18H30O2,[M],mxp0613 ,[M-H]-,277.2173036,Calculated
gemfibrozil,Gemfibrozil,CN,Benzenoids,Phenols,Phenol ethers,HMDB0015371,CHEBI:5296,3463,Cc1cc(OCCCC(C)(C)C(O)=O)c(C)cc1,"InChI=1S/C15H22O3/c1-11-6-7-12(2)13(10-11)18-9-5-8-15(3,4)14(16)17/h6-7,10H,5,8-9H2,1-4H3,(H,16,17)",HEMJJKBWTPKOJG-UHFFFAOYSA-N,,C15H22O3,[M],mxp1238 ,[M-H]-,249.1496186,Calculated
glycochenodeoxycholate,Glycochenodeoxycholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000637,CHEBI:36252,12544,"C[C@@H](CCC(=O)NCC(O)=O)[C@@H]1CC[C@@H]2[C@@H]3[C@@H](CC[C@]21C)[C@]1(C)CC[C@H](O)C[C@@H]1C[C@@H]3O |&1:1,11,14,15,16,19,21,25,28,30|","InChI=1S/C26H43NO5/c1-15(4-7-22(30)27-14-23(31)32)18-5-6-19-24-20(9-11-26(18,19)3)25(2)10-8-17(28)12-16(25)13-21(24)29/h15-21,24,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)/p-1/t15-,16+,17-,18-,19+,20+,21-,24+,25+,26-/m1/s1",GHCZAUBVMUEKKP-GYPHWSFCSA-N,,C26H43NO5,[M],mxp0683 ,[M-H]-,448.3068476,Calculated
glycocholate,Glycocholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000138,CHEBI:17687,10140,"C[C@@H](CCC(=O)NCC(O)=O)[C@@H]1CC[C@@H]2[C@@H]3[C@@H](C[C@@H](O)[C@]21C)[C@]1(C)CC[C@H](O)C[C@@H]1C[C@@H]3O |&1:1,11,14,15,16,18,20,22,26,29,31|","InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1",RFDAIACWWDREDC-FRVQLJSFSA-N,,C26H43NO6,[M],mxp0088 ,[M-H]-,464.3017626,Calculated
glycodeoxycholate,Glycodeoxycholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000631,CHEBI:27471,3035026,"C[C@@H](CCC(=O)NCC(O)=O)[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@@]4(C)[C@@H]3C[C@@H](O)[C@]21C |&1:1,11,14,15,18,20,24,26,28,30|","InChI=1S/C26H43NO5/c1-15(4-9-23(30)27-14-24(31)32)19-7-8-20-18-6-5-16-12-17(28)10-11-25(16,2)21(18)13-22(29)26(19,20)3/h15-22,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)/t15-,16-,17-,18+,19-,20+,21+,22+,25+,26-/m1/s1",WVULKSPCQVQLCU-BUXLTGKBSA-N,,C26H43NO5,[M],mxp0090 ,[M-H]-,448.3068476,Calculated
glycolithocholate,Glycolithocholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000698,CHEBI:37998,115245,"C[C@@H](CCC(=O)NCC(O)=O)[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@]21C |&1:1,11,14,15,18,20,24,26,29|","InChI=1S/C26H43NO4/c1-16(4-9-23(29)27-15-24(30)31)20-7-8-21-19-6-5-17-14-18(28)10-12-25(17,2)22(19)11-13-26(20,21)3/h16-22,28H,4-15H2,1-3H3,(H,27,29)(H,30,31)/t16-,17-,18-,19+,20-,21+,22+,25+,26-/m1/s1",XBSQTYHEGZTYJE-OETIFKLTSA-N,,C26H43NO4,[M],mxp0685 ,[M-H]-,432.3119326,Calculated
glycoursodeoxycholate,Glycoursodeoxycholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000708,CHEBI:89929,12310288,"C[C@@H](CCC(=O)NCC(O)=O)[C@@H]1CC[C@@H]2[C@@H]3[C@@H](CC[C@]21C)[C@]1(C)CC[C@H](O)C[C@@H]1C[C@H]3O |&1:1,11,14,15,16,19,21,25,28,30|","InChI=1S/C26H43NO5/c1-15(4-7-22(30)27-14-23(31)32)18-5-6-19-24-20(9-11-26(18,19)3)25(2)10-8-17(28)12-16(25)13-21(24)29/h15-21,24,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)/t15-,16+,17-,18-,19+,20+,21+,24+,25+,26-/m1/s1",GHCZAUBVMUEKKP-XROMFQGDSA-N,,C26H43NO5,[M],mxp0684 ,[M-H]-,448.3068476,Calculated
heptadecanoate,Margaric acid,CN,Fatty Acyls,Fatty acids,Saturated FA,HMDB0002259,CHEBI:32365,10465,CCCCCCCCCCCCCCCCC(O)=O,"InChI=1S/C17H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h2-16H2,1H3,(H,18,19)",KEMQGTRYUADPNZ-UHFFFAOYSA-N,,C17H34O2,[M],mxp0971 ,[M-H]-,269.2486036,Calculated
hexadecanedioate,Hexadecanedioic acid,CN,Fatty Acyls,Fatty acids,Dicarboxylic acids,HMDB0000672,CHEBI:73722,10459,OC(=O)CCCCCCCCCCCCCCC(O)=O,"InChI=1S/C16H30O4/c17-15(18)13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(19)20/h1-14H2,(H,17,18)(H,19,20)",QQHJDPROMQRDLA-UHFFFAOYSA-N,,C16H30O4,[M],mxp0810 ,[M-H]-,285.2071336,Calculated
hydrochlorothiazide,Hydrochlorothiazide,CN,Organoheterocyclic compounds,Thiadiazines,Benzothiadiazines,HMDB0001928,CHEBI:5778,3639,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,"InChI=1S/C7H8ClN3O4S2/c8-4-1-5-7(2-6(4)16(9,12)13)17(14,15)11-3-10-5/h1-2,10-11H,3H2,(H2,9,12,13)",JZUFKLXOESDKRF-UHFFFAOYSA-N,,C7H8ClN3O4S2,[M],mxp0956 ,[M-H]-,295.9572026,Calculated
hydrocinnamate,Hydrocinnamic acid,CN,Polyketides,Phenylpropanoids,Phenylpropanoic acids,HMDB0000764,CHEBI:28631,107,OC(=O)CCc1ccccc1,"InChI=1S/C9H10O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-5H,6-7H2,(H,10,11)",XMIIGOLPHOKFCH-UHFFFAOYSA-N,,C9H10O2,[M],mxp0830 ,[M-H]-,149.0608036,Calculated
hydroxymyristate,2-Hydroxymyristic acid,CN,Fatty Acyls,Fatty acids,Hydroxy FA,HMDB0002261,CHEBI:59270,1563,CCCCCCCCCCCC[C@@H](O)C(O)=O |&1:12|,"InChI=1S/C14H28O3/c1-2-3-4-5-6-7-8-9-10-11-12-13(15)14(16)17/h13,15H,2-12H2,1H3,(H,16,17)",JYZJYKOZGGEXSX-UHFFFAOYSA-N,,C14H28O3,[M],mxp0972 ,[M-H]-,243.1965686,Calculated
hyodeoxycholate/ursodeoxycholate,Deoxycholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000733,CHEBI:52023,5283820,"C[C@@H](CCC(O)=O)[C@@H]1CC[C@@H]2[C@H]3C[C@@H](O)[C@H]4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@]21C |&1:1,7,10,11,13,15,17,21,23,26|","InChI=1S/C24H40O4/c1-14(4-7-22(27)28)17-5-6-18-16-13-21(26)20-12-15(25)8-10-24(20,3)19(16)9-11-23(17,18)2/h14-21,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15-,16+,17-,18+,19+,20+,21+,23-,24-/m1/s1",DGABKXLVXPYZII-SIBKNCMHSA-N,,C24H40O4,[M],"mxp0682 ,mxp0681 ",[M-H]-,391.2853836,Calculated
ibuprofen,Ibuprofen,CN,Polyketides,Phenylpropanoids,Phenylpropanoic acids,HMDB0001925,CHEBI:5855,114864,CC(C)Cc1ccc(cc1)[C@@H](C)C(O)=O |&1:10|,"InChI=1S/C13H18O2/c1-9(2)8-11-4-6-12(7-5-11)10(3)13(14)15/h4-7,9-10H,8H2,1-3H3,(H,14,15)",HEFNNWSXXWATRW-SNVBAGLBSA-N,,C13H18O2,[M],mxp0955 ,[M-H]-,205.1234036,Calculated
indoleacetate,Indoleacetic acid,CN,Organoheterocyclic compounds,Indoles,Indole-3-acetic acid derivatives,HMDB0000197,CHEBI:16411,802,OC(=O)Cc1c[nH]c2ccccc21,"InChI=1S/C10H9NO2/c12-10(13)5-7-6-11-9-4-2-1-3-8(7)9/h1-4,6,11H,5H2,(H,12,13)",SEOVTRFCIGRIMH-UHFFFAOYSA-N,,C10H9NO2,[M],mxp0735 ,[M-H]-,174.0560526,Calculated
isolithocholate,Isolithocholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000717,,164853,"C[C@@H](CCC(O)=O)[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@H](O)CC[C@@]4(C)[C@@H]3CC[C@]21C |&1:1,7,10,11,14,16,20,22,25|",O[C@H]1CC[C@@]2(C)[C@@](CC[C@]3([H])[C@]2([H])CC[C@@]4(C)[C@@]3([H])CC[C@@]4([C@H](C)CCC(O)=O)[H])([H])C1,SMEROWZSTRWXGI-WFVDQZAMSA-N,,C24H40O3,[M],mxp1777 ,[M-H]-,375.2904686,Calculated
ketodeoxycholate,7-Ketodeoxycholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000391,CHEBI:16390,188292,"C[C@@H](CCC(O)=O)[C@@H]1CC[C@@H]2[C@@H]3[C@@H](C[C@@H](O)[C@]21C)[C@]1(C)CC[C@H](O)C[C@@H]1CC3=O |&1:1,7,10,11,12,14,16,18,22,25|","InChI=1S/C24H38O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-18,20,22,25,27H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15-,16-,17+,18+,20+,22+,23+,24-/m1/s1",RHCPKKNRWFXMAT-RRWYKFPJSA-N,,C24H38O5,[M],mxp0765 ,[M-H]-,405.2646486,Calculated
levulinate,Levulinic acid,CN,Fatty Acyls,Fatty acids,Oxo FA,HMDB0000720,CHEBI:45630,11579,CC(=O)CCC(O)=O,"InChI=1S/C5H8O3/c1-4(6)2-3-5(7)8/h2-3H2,1H3,(H,7,8)",JOOXCMJARBKPKM-UHFFFAOYSA-N,,C5H8O3,[M],mxp0819 ,[M-H]-,115.0400686,Calculated
lithocholate,Lithocholic acid,CN,Sterol Lipids,Bile acids,C24 bile acids,HMDB0000761,CHEBI:16325,9903,"C[C@@H](CCC(O)=O)[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@]21C |&1:1,7,10,11,14,16,20,22,25|","InChI=1S/C24H40O3/c1-15(4-9-22(26)27)19-7-8-20-18-6-5-16-14-17(25)10-12-23(16,2)21(18)11-13-24(19,20)3/h15-21,25H,4-14H2,1-3H3,(H,26,27)/t15-,16-,17-,18+,19-,20+,21+,23+,24-/m1/s1",SMEROWZSTRWXGI-HVATVPOCSA-N,,C24H40O3,[M],mxp0110 ,[M-H]-,375.2904686,Calculated
masilinate,Maslinic acid,CN,Prenol Lipids,Isoprenoids,C30 isoprenoids,HMDB0002392,CHEBI:66682,73659,"CC1(C)C[C@@H]2C3=CC[C@H]4[C@]5(C)C[C@H](O)[C@@H](O)C(C)(C)[C@H]5CC[C@]4(C)[C@@]3(C)CC[C@@]2(CC1)C(O)=O |&1:4,8,9,12,14,19,22,24,28|","InChI=1S/C30H48O4/c1-25(2)12-14-30(24(33)34)15-13-28(6)18(19(30)16-25)8-9-22-27(5)17-20(31)23(32)26(3,4)21(27)10-11-29(22,28)7/h8,19-23,31-32H,9-17H2,1-7H3,(H,33,34)/t19-,20+,21-,22+,23-,27-,28+,29+,30-/m0/s1",MDZKJHQSJHYOHJ-LLICELPBSA-N,,C30H48O4,[M],mxp0978 ,[M-H]-,471.3479836,Calculated
